timestamp,market,symbol,name,currency,price
1700000645,US,AAPL,Apple (synthetic demo),USD,221.09537036
1700000645,US,SPY,S&P ETF (synthetic demo),USD,562.78821546
1700000645,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.13443182
1700000645,KSA,1120,Al Rajhi (synthetic demo),SAR,95.47300084
1700000645,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65323.63215135
1700000645,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04019916
1700000646,US,AAPL,Apple (synthetic demo),USD,221.12731474
1700000646,US,SPY,S&P ETF (synthetic demo),USD,562.86952844
1700000646,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.13835226
1700000646,KSA,1120,Al Rajhi (synthetic demo),SAR,95.48679500
1700000646,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65333.07026534
1700000646,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04020497
1700000647,US,AAPL,Apple (synthetic demo),USD,221.17654604
1700000647,US,SPY,S&P ETF (synthetic demo),USD,562.99484447
1700000647,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.14439429
1700000647,KSA,1120,Al Rajhi (synthetic demo),SAR,95.50805397
1700000647,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65347.61587615
1700000647,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04021392
1700000648,US,AAPL,Apple (synthetic demo),USD,221.24391228
1700000648,US,SPY,S&P ETF (synthetic demo),USD,563.16632216
1700000648,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.15266196
1700000648,KSA,1120,Al Rajhi (synthetic demo),SAR,95.53714394
1700000648,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65367.51953633
1700000648,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04022617
1700000649,US,AAPL,Apple (synthetic demo),USD,221.32982464
1700000649,US,SPY,S&P ETF (synthetic demo),USD,563.38500818
1700000649,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.16320575
1700000649,KSA,1120,Al Rajhi (synthetic demo),SAR,95.57424246
1700000649,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65392.90273469
1700000649,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04024179
1700000650,US,AAPL,Apple (synthetic demo),USD,221.43424626
1700000650,US,SPY,S&P ETF (synthetic demo),USD,563.65080867
1700000650,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.17602113
1700000650,KSA,1120,Al Rajhi (synthetic demo),SAR,95.61933361
1700000650,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65423.75457801
1700000650,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04026077
1700000651,US,AAPL,Apple (synthetic demo),USD,221.55669023
1700000651,US,SPY,S&P ETF (synthetic demo),USD,563.96248421
1700000651,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.19104835
1700000651,KSA,1120,Al Rajhi (synthetic demo),SAR,95.67220714
1700000651,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65459.93120316
1700000651,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04028303
1700000652,US,AAPL,Apple (synthetic demo),USD,221.69622685
1700000652,US,SPY,S&P ETF (synthetic demo),USD,564.31766834
1700000652,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.20817330
1700000652,KSA,1120,Al Rajhi (synthetic demo),SAR,95.73246159
1700000652,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65501.15793261
1700000652,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04030840
1700000653,US,AAPL,Apple (synthetic demo),USD,221.85150014
1700000653,US,SPY,S&P ETF (synthetic demo),USD,564.71290944
1700000653,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.22722956
1700000653,KSA,1120,Al Rajhi (synthetic demo),SAR,95.79951142
1700000653,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65547.03413090
1700000653,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04033664
1700000654,US,AAPL,Apple (synthetic demo),USD,222.02075302
1700000654,US,SPY,S&P ETF (synthetic demo),USD,565.14373495
1700000654,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.24800151
1700000654,KSA,1120,Al Rajhi (synthetic demo),SAR,95.87259789
1700000654,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65597.04066423
1700000654,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04036741
1700000655,US,AAPL,Apple (synthetic demo),USD,222.20186090
1700000655,US,SPY,S&P ETF (synthetic demo),USD,565.60473684
1700000655,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.27022838
1700000655,KSA,1120,Al Rajhi (synthetic demo),SAR,95.95080357
1700000655,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65650.54981223
1700000655,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04040034
1700000656,US,AAPL,Apple (synthetic demo),USD,222.39237284
1700000656,US,SPY,S&P ETF (synthetic demo),USD,566.08967633
1700000656,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.29360939
1700000656,KSA,1120,Al Rajhi (synthetic demo),SAR,96.03307009
1700000656,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65706.83743116
1700000656,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04043498
1700000657,US,AAPL,Apple (synthetic demo),USD,222.58955949
1700000657,US,SPY,S&P ETF (synthetic demo),USD,566.59160597
1700000657,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.31780957
1700000657,KSA,1120,Al Rajhi (synthetic demo),SAR,96.11821887
1700000657,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65765.09712172
1700000657,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04047083
1700000658,US,AAPL,Apple (synthetic demo),USD,222.79046685
1700000658,US,SPY,S&P ETF (synthetic demo),USD,567.10300652
1700000658,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.34246639
1700000658,KSA,1120,Al Rajhi (synthetic demo),SAR,96.20497432
1700000658,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65824.45611360
1700000658,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04050736
1700000659,US,AAPL,Apple (synthetic demo),USD,222.99197477
1700000659,US,SPY,S&P ETF (synthetic demo),USD,567.61593577
1700000659,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.36719690
1700000659,KSA,1120,Al Rajhi (synthetic demo),SAR,96.29198910
1700000659,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65883.99254432
1700000659,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04054400
1700000660,US,AAPL,Apple (synthetic demo),USD,223.19085895
1700000660,US,SPY,S&P ETF (synthetic demo),USD,568.12218642
1700000660,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.39160542
1700000660,KSA,1120,Al Rajhi (synthetic demo),SAR,96.37787091
1700000660,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65942.75378077
1700000660,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04058016
1700000661,US,AAPL,Apple (synthetic demo),USD,223.38385524
1700000661,US,SPY,S&P ETF (synthetic demo),USD,568.61344970
1700000661,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.41529132
1700000661,KSA,1120,Al Rajhi (synthetic demo),SAR,96.46121022
1700000661,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65999.77541124
1700000661,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04061525
1700000662,US,AAPL,Apple (synthetic demo),USD,223.56772484
1700000662,US,SPY,S&P ETF (synthetic demo),USD,569.08148142
1700000662,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.43785714
1700000662,KSA,1120,Al Rajhi (synthetic demo),SAR,96.54060845
1700000662,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66054.10052148
1700000662,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04064868
1700000663,US,AAPL,Apple (synthetic demo),USD,223.73931923
1700000663,US,SPY,S&P ETF (synthetic demo),USD,569.51826712
1700000663,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.45891645
1700000663,KSA,1120,Al Rajhi (synthetic demo),SAR,96.61470603
1700000663,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66104.79886267
1700000663,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04067988
1700000664,US,AAPL,Apple (synthetic demo),USD,223.89564330
1700000664,US,SPY,S&P ETF (synthetic demo),USD,569.91618295
1700000664,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.47810168
1700000664,KSA,1120,Al Rajhi (synthetic demo),SAR,96.68220961
1700000664,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66150.98552143
1700000664,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04070830
1700000665,US,AAPL,Apple (synthetic demo),USD,224.03391564
1700000665,US,SPY,S&P ETF (synthetic demo),USD,570.26814890
1700000665,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.49507146
1700000665,KSA,1120,Al Rajhi (synthetic demo),SAR,96.74191812
1700000665,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66191.83871182
1700000665,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04073344
1700000666,US,AAPL,Apple (synthetic demo),USD,224.15162449
1700000666,US,SPY,S&P ETF (synthetic demo),USD,570.56777144
1700000666,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.50951755
1700000666,KSA,1120,Al Rajhi (synthetic demo),SAR,96.79274694
1700000666,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66226.61632730
1700000666,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04075484
1700000667,US,AAPL,Apple (synthetic demo),USD,224.24657848
1700000667,US,SPY,S&P ETF (synthetic demo),USD,570.80947250
1700000667,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.52117100
1700000667,KSA,1120,Al Rajhi (synthetic demo),SAR,96.83374980
1700000667,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66254.67091569
1700000667,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04077211
1700000668,US,AAPL,Apple (synthetic demo),USD,224.31695092
1700000668,US,SPY,S&P ETF (synthetic demo),USD,570.98860235
1700000668,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.52980761
1700000668,KSA,1120,Al Rajhi (synthetic demo),SAR,96.86413790
1700000668,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66275.46277229
1700000668,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04078490
1700000669,US,AAPL,Apple (synthetic demo),USD,224.36131684
1700000669,US,SPY,S&P ETF (synthetic demo),USD,571.10153377
1700000669,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.53525252
1700000669,KSA,1120,Al Rajhi (synthetic demo),SAR,96.88329591
1700000669,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66288.57088457
1700000669,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04079297
1700000670,US,AAPL,Apple (synthetic demo),USD,224.37868202
1700000670,US,SPY,S&P ETF (synthetic demo),USD,571.14573605
1700000670,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.53738370
1700000670,KSA,1120,Al Rajhi (synthetic demo),SAR,96.89079451
1700000670,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66293.70150552
1700000670,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04079612
1700000671,US,AAPL,Apple (synthetic demo),USD,224.36850338
1700000671,US,SPY,S&P ETF (synthetic demo),USD,571.11982679
1700000671,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.53613451
1700000671,KSA,1120,Al Rajhi (synthetic demo),SAR,96.88639919
1700000671,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66290.69418099
1700000671,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04079427
1700000672,US,AAPL,Apple (synthetic demo),USD,224.33070037
1700000672,US,SPY,S&P ETF (synthetic demo),USD,571.02360093
1700000672,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.53149504
1700000672,KSA,1120,Al Rajhi (synthetic demo),SAR,96.87007516
1700000672,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66279.52510818
1700000672,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04078740
1700000673,US,AAPL,Apple (synthetic demo),USD,224.26565702
1700000673,US,SPY,S&P ETF (synthetic demo),USD,570.85803606
1700000673,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.52351245
1700000673,KSA,1120,Al Rajhi (synthetic demo),SAR,96.84198826
1700000673,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66260.30775665
1700000673,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04077557
1700000674,US,AAPL,Apple (synthetic demo),USD,224.17421481
1700000674,US,SPY,S&P ETF (synthetic demo),USD,570.62527406
1700000674,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.51229000
1700000674,KSA,1120,Al Rajhi (synthetic demo),SAR,96.80250185
1700000674,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66233.29073911
1700000674,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04075895
1700000675,US,AAPL,Apple (synthetic demo),USD,224.05765622
1700000675,US,SPY,S&P ETF (synthetic demo),USD,570.32857948
1700000675,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.49798508
1700000675,KSA,1120,Al Rajhi (synthetic demo),SAR,96.75216973
1700000675,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66198.85297491
1700000675,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04073776
1700000676,US,AAPL,Apple (synthetic demo),USD,223.91767960
1700000676,US,SPY,S&P ETF (synthetic demo),USD,569.97227534
1700000676,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.48080613
1700000676,KSA,1120,Al Rajhi (synthetic demo),SAR,96.69172528
1700000676,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66157.49624451
1700000676,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04071231
1700000677,US,AAPL,Apple (synthetic demo),USD,223.75636558
1700000677,US,SPY,S&P ETF (synthetic demo),USD,569.56165785
1700000677,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.46100850
1700000677,KSA,1120,Al Rajhi (synthetic demo),SAR,96.62206696
1700000677,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66109.83528618
1700000677,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04068298
1700000678,US,AAPL,Apple (synthetic demo),USD,223.57613600
1700000678,US,SPY,S&P ETF (synthetic demo),USD,569.10289163
1700000678,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.43888942
1700000678,KSA,1120,Al Rajhi (synthetic demo),SAR,96.54424055
1700000678,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,66056.58563614
1700000678,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04065021
1700000679,US,AAPL,Apple (synthetic demo),USD,223.37970586
1700000679,US,SPY,S&P ETF (synthetic demo),USD,568.60288765
1700000679,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.41478208
1700000679,KSA,1120,Al Rajhi (synthetic demo),SAR,96.45941844
1700000679,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65998.54945931
1700000679,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04061449
1700000680,US,AAPL,Apple (synthetic demo),USD,223.17002961
1700000680,US,SPY,S&P ETF (synthetic demo),USD,568.06916629
1700000680,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.38904909
1700000680,KSA,1120,Al Rajhi (synthetic demo),SAR,96.36887642
1700000680,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65936.59965871
1700000680,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04057637
1700000681,US,AAPL,Apple (synthetic demo),USD,222.95024260
1700000681,US,SPY,S&P ETF (synthetic demo),USD,567.50970844
1700000681,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.36207523
1700000681,KSA,1120,Al Rajhi (synthetic demo),SAR,96.27396840
1700000681,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65871.66258649
1700000681,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04053641
1700000682,US,AAPL,Apple (synthetic demo),USD,222.72359901
1700000682,US,SPY,S&P ETF (synthetic demo),USD,566.93279749
1700000682,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.33425988
1700000682,KSA,1120,Al Rajhi (synthetic demo),SAR,96.17609957
1700000682,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65804.69970815
1700000682,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04049520
1700000683,US,AAPL,Apple (synthetic demo),USD,222.49340754
1700000683,US,SPY,S&P ETF (synthetic demo),USD,566.34685557
1700000683,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.30600911
1700000683,KSA,1120,Al Rajhi (synthetic demo),SAR,96.07669871
1700000683,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65736.68859245
1700000683,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04045335
1700000684,US,AAPL,Apple (synthetic demo),USD,222.26296608
1700000684,US,SPY,S&P ETF (synthetic demo),USD,565.76027729
1700000684,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.27772765
1700000684,KSA,1120,Al Rajhi (synthetic demo),SAR,95.97718990
1700000684,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65668.60361360
1700000684,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04041145
1700000685,US,AAPL,Apple (synthetic demo),USD,222.03549672
1700000685,US,SPY,S&P ETF (synthetic demo),USD,565.18126437
1700000685,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.24981096
1700000685,KSA,1120,Al Rajhi (synthetic demo),SAR,95.87896449
1700000685,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65601.39675778
1700000685,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04037009
1700000686,US,AAPL,Apple (synthetic demo),USD,221.81408251
1700000686,US,SPY,S&P ETF (synthetic demo),USD,564.61766458
1700000686,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.22263740
1700000686,KSA,1120,Al Rajhi (synthetic demo),SAR,95.78335381
1700000686,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65535.97892397
1700000686,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04032983
1700000687,US,AAPL,Apple (synthetic demo),USD,221.60160710
1700000687,US,SPY,S&P ETF (synthetic demo),USD,564.07681808
1700000687,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.19656087
1700000687,KSA,1120,Al Rajhi (synthetic demo),SAR,95.69160307
1700000687,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65473.20209907
1700000687,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04029120
1700000688,US,AAPL,Apple (synthetic demo),USD,221.40069860
1700000688,US,SPY,S&P ETF (synthetic demo),USD,563.56541463
1700000688,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.17190392
1700000688,KSA,1120,Al Rajhi (synthetic demo),SAR,95.60484712
1700000688,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65413.84276909
1700000688,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04025467
1700000689,US,AAPL,Apple (synthetic demo),USD,221.21367875
1700000689,US,SPY,S&P ETF (synthetic demo),USD,563.08936409
1700000689,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.14895148
1700000689,KSA,1120,Al Rajhi (synthetic demo),SAR,95.52408855
1700000689,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65358.58690333
1700000689,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04022067
1700000690,US,AAPL,Apple (synthetic demo),USD,221.04251845
1700000690,US,SPY,S&P ETF (synthetic demo),USD,562.65368334
1700000690,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.12794545
1700000690,KSA,1120,Al Rajhi (synthetic demo),SAR,95.45017842
1700000690,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65308.01681613
1700000690,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04018955
1700000691,US,AAPL,Apple (synthetic demo),USD,220.88880058
1700000691,US,SPY,S&P ETF (synthetic demo),USD,562.26240149
1700000691,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.10908007
1700000691,KSA,1120,Al Rajhi (synthetic demo),SAR,95.38380025
1700000691,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65262.60017245
1700000691,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04016160
1700000692,US,AAPL,Apple (synthetic demo),USD,220.75369076
1700000692,US,SPY,S&P ETF (synthetic demo),USD,561.91848556
1700000692,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.09249841
1700000692,KSA,1120,Al Rajhi (synthetic demo),SAR,95.32545737
1700000692,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65222.68136002
1700000692,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04013703
1700000693,US,AAPL,Apple (synthetic demo),USD,220.63791675
1700000693,US,SPY,S&P ETF (synthetic demo),USD,561.62378808
1700000693,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.07828978
1700000693,KSA,1120,Al Rajhi (synthetic demo),SAR,95.27546405
1700000693,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65188.47540227
1700000693,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04011598
1700000694,US,AAPL,Apple (synthetic demo),USD,220.54175689
1700000694,US,SPY,S&P ETF (synthetic demo),USD,561.37901753
1700000694,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.06648835
1700000694,KSA,1120,Al Rajhi (synthetic demo),SAR,95.23394047
1700000694,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65160.06453466
1700000694,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04009850
1700000695,US,AAPL,Apple (synthetic demo),USD,220.46503773
1700000695,US,SPY,S&P ETF (synthetic demo),USD,561.18373242
1700000695,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.05707281
1700000695,KSA,1120,Al Rajhi (synthetic demo),SAR,95.20081175
1700000695,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65137.39751258
1700000695,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04008455
1700000696,US,AAPL,Apple (synthetic demo),USD,220.40714101
1700000696,US,SPY,S&P ETF (synthetic demo),USD,561.03635895
1700000696,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04996731
1700000696,KSA,1120,Al Rajhi (synthetic demo),SAR,95.17581089
1700000696,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65120.29166333
1700000696,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04007403
1700000697,US,AAPL,Apple (synthetic demo),USD,220.36701970
1700000697,US,SPY,S&P ETF (synthetic demo),USD,560.93423197
1700000697,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04504333
1700000697,KSA,1120,Al Rajhi (synthetic demo),SAR,95.15848578
1700000697,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65108.43763888
1700000697,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006673
1700000698,US,AAPL,Apple (synthetic demo),USD,220.34322292
1700000698,US,SPY,S&P ETF (synthetic demo),USD,560.87365833
1700000698,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04212281
1700000698,KSA,1120,Al Rajhi (synthetic demo),SAR,95.14820990
1700000698,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65101.40677075
1700000698,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006240
1700000699,US,AAPL,Apple (synthetic demo),USD,220.33392912
1700000699,US,SPY,S&P ETF (synthetic demo),USD,560.85000139
1700000699,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04098221
1700000699,KSA,1120,Al Rajhi (synthetic demo),SAR,95.14419666
1700000699,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65098.66087565
1700000699,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006071
1700000700,US,AAPL,Apple (synthetic demo),USD,220.33698690
1700000700,US,SPY,S&P ETF (synthetic demo),USD,560.85778483
1700000700,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04135748
1700000700,KSA,1120,Al Rajhi (synthetic demo),SAR,95.14551707
1700000700,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65099.56431024
1700000700,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006127
1700000701,US,AAPL,Apple (synthetic demo),USD,220.34996256
1700000701,US,SPY,S&P ETF (synthetic demo),USD,560.89081378
1700000701,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04294995
1700000701,KSA,1120,Al Rajhi (synthetic demo),SAR,95.15112019
1700000701,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65103.39802784
1700000701,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006363
1700000702,US,AAPL,Apple (synthetic demo),USD,220.37019349
1700000702,US,SPY,S&P ETF (synthetic demo),USD,560.94231070
1700000702,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04543284
1700000702,KSA,1120,Al Rajhi (synthetic demo),SAR,95.15985628
1700000702,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65109.37534874
1700000702,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04006731
1700000703,US,AAPL,Apple (synthetic demo),USD,220.39484626
1700000703,US,SPY,S&P ETF (synthetic demo),USD,561.00506320
1700000703,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.04845840
1700000703,KSA,1120,Al Rajhi (synthetic demo),SAR,95.17050179
1700000703,CRYPTO,BTCUSDT,Bitcoin / USDT (synthetic demo),USDT,65116.65912119
1700000703,CRYPTO,ETHBTC,Ether / BTC (synthetic demo),BTC,0.04007179
1700000704,US,AAPL,Apple (synthetic demo),USD,220.42097820
1700000704,US,SPY,S&P ETF (synthetic demo),USD,561.07158086
1700000704,KSA,2222,Saudi Aramco (synthetic demo),SAR,27.05166551
1700000704,KSA,1120,Al Rajhi (synthetic demo),SAR,95.18178604
